,Title,Categories,Tags,Replies,Post,Comment
10,Is there any difference?,"Get Help,Git",general,3,"
So fist of all, i am new to c++ and I just realized something:
If i write
“/n”
or
“\n”
does it the same thing ?
","
run it and see


\n is a newline character.
So the further code continues from the next line.
"
11,C++ Text Adventure,"Get Help,Git",,5,"
I have a query
First Kindly read this code::


gist.github.com


https://gist.github.com/codecademydev/e852b76aaa215ff213247e41f334c5f0
text-adventure.cpp
//Credits : Krish Ganatra



#include<iostream>
int main(){
 
 //Code Begins Here

//Declaring Variables
This file has been truncated. show original







So I am building a c++ text adventure.
I have just started writing my code.
I want this story to have multiple endings
So if you read the last 5-6 lines of the code that are the 2 options that I gave
So if I create a if else statement such as if b==1 then say that the plane crashed.
This message( The plane crashed) will be shown to the user but  the story will continue to move forward. But practically if the plane crashed the program should end.
In easy terms: If user selects the wrong option I want the code to end at that particular place and not go further
So what should I do in that code?
","
I want the code to stop after a particular if else statement

Return 0 from the main. This will say that the program wants to formally close.

To built on what @toastedpitabread said:
In the event you needed to close a program from a function that is not in main, you can use the exit command included in <stdlib.h>
It takes an integer as an arguement, with 0 meaning that the program terminated correctly with no errors:
#include <iostream>
#include <stdlib.h>

int stop() {
  exit(0);
}

int main() {
  std::cin >> n;
  if (n == 0) {
    stop();
  } else {
    std::cout << ""You did not click 0"";
  }
}


Thanks Guys.I got the solution
"
12,In how many differents way can I add or substract the iterator on a for loop?,"Get Help,Git",loops,2,"
https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-loops/exercises/for
Having a loop like this:
for (int i = 0; i < 10; i++) {
std::cout << i << “\n”;
}
In how many ways can I modificate the “i” iterator?
I know that I actually can add and substract, but I wondered if I could iterate by any number y want (something like iterating 2 by 2 or 4 by 4) I would be very glad if someone answer me <3
Thanks for reading, peace.
","
Check this link out. Also at the bottom it has a list of common operators.
https://en.cppreference.com/w/cpp/language/operator_incdec
"
13,Can someone explain what is happening in the bleep C++ for loop,"Get Help,Git","references-pointers,general",7,"
I was working through Bleep in the C++ course in the section on references-pointers found here:
https://www.codecademy.com/courses/learn-c-plus-plus/projects/cpp-bleep
There are a couple instances in the solution, inside nested loops, that have somethings like this:

if ( text [ i + j ] == word [ j ] )

In this instance ’ i ’ is from the first for loop and the ’ j ’ is the second nested for loop. I’m confused about which values are being passed and what we’re comparing. I assume we’re trying to compare letter values to one another? But in that case why are we adding ’ i + j '? Why wouldn’t it just be text[ i ] == word [ j ]? I’ve written it out on paper and am still confused about how it works. At least numerically it would seem that no matter if the letters match or not, during the first loop of ’ j ’ that i = 0  so no matter what ’ i + j ’ will always == [ j ]. But if instead we’re looking at what letter values in the portions held at text[i] and word[i] what is happening with text[i + j]?  Hopefully this confusion makes sense and someone can explain what is happening. Thank you!
Screen Shot 2020-04-07 at 9.40.35 AM1156×488 34.4 KB

","
that’s straight up wrong and is reading outside the string

It’s listed as the solution for the problem though. When I remove the ‘+ j’ it breaks the code so it doesn’t function properly. When I add it back it works again.

not sure what your point is
if you mean that it should be that way because some form of authority put it there, then, i explained what the problem is, and that is observable and easily reasoned about. consider the max value of i+j and consider the maximum valid index, i+j is larger than that, so that’s outside. and it is observable by printing out the size and the index used
as for what SHOULD be done, well, what would you do with pen and paper? having code and not knowing what it does is a bit backwards, normally what you do is to decide what should happen and then describe that in code, and because this (the task of censoring a word) is something you can trivially do with pen and paper, you already have an observable reference for what should happen there.
so you would consider where the values i and j come from, and what the program is supposed to look at, and then you can consider how those two relate to one another and then formulate a correct version. or, use any strategy that you’d come up with, how you’d do it manually is often the first thing to consider, by just being human you already have the answer, it’s something we’d do without conscious thought

Thank you for your reply ionatan. Yes, i trusted (the “authority”) whoever added the “solution” to be correct. When you’re learning new concepts what is observable and easily reasoned about isn’t always so clear. I don’t believe it’s backwards, no. I’m trying to better understand how this solution works so that when faced with something similar I’ll have a better idea of how to approach applying the concept to another problem. That’s why I wrote the question. When trying to solve problems in your code don’t you search for solutions and check them against your ideas as your learning new concepts? I did write it out manually but I struggle applying pseudo code in syntactics as I haven’t spent that long in the programming word.
Since you seem to now be taking the authoritative role here I’ll ask you some more questions in regard to you reply. Why is it wrong to move outside the the scope of the string if the you the code still returns the result you want? What are possible problems that could arise? Why is it not throwing errors? Is there a way to better (or what would be your way) to write the for loop so that it doesn’t go outside of the scope of the string but stills cycles through comparing the text[ i ] to word[ j ]?

If a string is ten characters long and you read at position 15, do you expect to find something reasonable there?
It doesn’t give off errors because cpp does as you say. You said to read there, it reads there. The os might complain if you read somewhere outside the program itself.
To fix it you’d say the right thing instead of the wrong thing. That’s not very much about writing the loop differently, it’s about considering what should at all happen.
Stick to the strategies you come up with yourself. Relentlessly. If you’re not, then what are you following? No don’t even bother trying to find other strategies. Work on describing what you came up with instead.
You might want to use a different language for learning. C++ is fine to learn with if you can be really disciplined about it, making sure to stay in control and willing to observe everything and so on. I’d suggest C# or Go, anything with a compiler that is quick to complain and doesn’t let you get away with things, there are many such languages. Rust comes to mind too, that might actually give you a hard time though as a result of being really picky about what it allows to be compiled in ways that are non-obvious to the beginner. C++ is fine too, but you’ll run into a lot of cases where it doesn’t help you out in the slightest and simply does as you say.

I hate to necro a post, but I googled this for help as well and found myself here. So here is my theory for anyone who googled this problem and found themselves VERY unsatisfied with the moderator’s non-answer:
if (text[i+j] == word[j])
I was also quite confused by this line. however, the square brackets make it not a numerical value. Rather it is looking for the character in that number place as you theorized; however, if you just did i compared to j it would check i up to 8 characters, see there are no matches, and end the loop. The purpose of adding i + j makes so that when the second loop reiterates and checks 8 characters again, it checks it one space forward in the text string, checking 8 character bunches, and only returning an asterisk chain if every single letter matches when it iterates through the 8 character bunches at different spots in the character string.
The reason you can’t just use if (text[i] == word[j]) is because by this logic, it will check the 1 letter represented by i against all 8 letters of broccoli, (and if it matches) add one to match, but this makes it so that match is not equal to the character length of broccoli, so it never sees the if statement that calls the asterisk() function as true. In the original setting of the solution, the only purpose of i is to set the checking sequence in a new place instead of checking the beginning 8 characters over and over.
It seems like there would be much easier ways to do this, but I certainly would not say it is “straight up wrong”.
you could rewrite this program so that if(text[i] == word[j]) works, but in the solution’s current structure, it needs the +j to operate.
I hope this makes sense. I reread over this code 70 times trying to figure out what that line meant, because it clearly works, but the logic is hard to follow.
"
14,Are my README instructions,"Get Help,Git",general,1,"
Paul’s ‘Open Street Map’ C++ project repo. 
good enough for a third party to install the dependencies, compile, and run the generated executable or should I just push my ‘build’ folder with the executable already created ?
Were you able to follow the steps for the project on your local dev env ?
",
15,Cannot run the code,"Get Help,Git",vectors,2,"
image1366×768 90.8 KB
This the picture of my code. What’s wrong with this code? Please, help.
","
Take a look at line 7 and 8 . You have to specify from which class you want to use iterator and reverse_iterator.
Try inserting :: (double colon) on both of these lines.
"
16,Trying to install the IO2D library,"Get Help,Git",general,1,"
Followed the steps here and hit a wall:


github.com


cpp-io2d/P0267_RefImpl/blob/master/BUILDING.md
# IO2D Building How-To

This article describes the process of configuring Reference Implementation of IO2D(also known as [P0267]).

## Compatibility

This IO2D implementation supports the following platforms out of the box:
* Cairo/Win32: Windows
* Cairo/Xlib: Linux, macOS
* CoreGraphics/Mac: macOS
* CoreGraphics/iOS: iOS

## General Notes

### Build process
IO2D employs CMake as a build system. The following variables control the configuration process:
* IO2D_DEFAULT
Controls a selection of default backend which is used when non-template symbols from std::experimental::io2d, like ""brush"" or ""surface"", are referenced.
There're 5 backends in this RefImpl:
  * CAIRO_WIN32


  This file has been truncated. show original





IO2D1280×800 32.3 KB IO2D_11280×800 59.6 KB
Are you able to install it ?
",
17,If you compile and run my Grid.cpp,"Get Help,Git",general,1,"
source code, does it work or give an error ?



GitHub



paulgureghian/C_C_plus_plus
Programs written in C and C++. Contribute to paulgureghian/C_C_plus_plus development by creating an account on GitHub.





",
18,How to create this 'obstacle' string?,"Get Help,Git",general,3,"
I have also asked Udacity tech support for an answer.
Enum1280×800 64.6 KB
","
Firstly, you have not used break; after each of your switch cases, and so the switch just won’t work which is probably your issue. I am curious though, why use a switch instead of an if else in this situation? switches are good for large variety of options as it can simplify the code a little, but for a single either-or option, if else generally looks a bit better.

break has an effect, that effect is not needed here
your compiler can tell you if you’re missing a case for your enum if you use a switch, you don’t get that with if-statements. the cosmetic difference is insignificant anyway
this gives a warning:
enum Vehicle { Car, Bike, Tricycle };

int wheels (Vehicle v) {
    switch (v) {
        case Car: return 4;
    }
}

but this does not, because everything is covered
enum Vehicle { Car, Bike, Tricycle };

int wheels (Vehicle v) {
    switch (v) {
        case Car: return 4;
        case Bike: return 2;
        case Tricycle: return 3;
    }
}

and this does not, even though things are missing
enum Vehicle { Car, Bike, Tricycle };

int wheels (Vehicle v) {
    if (v == Car) {
        return 4;
    }
    return 2;
}

And this gives a warning even though it does cover everything
enum Vehicle { Car, Bike, Tricycle };

int wheels(Vehicle v) {
  if (v == Car)
    return 4;
  if (v == Bike)
    return 2;
  if (v == Tricycle)
    return 3;
}

"
19,How to fix these notebook problems?,"Get Help,Git",general,4,"
I know it’s Udacity and I am trying to get their attention as well.
I added a return statement and it still faults.
The other one’s controls seem to be missing.
Udacity1280×800 80.7 KB Udacity11280×800 58.9 KB
","
If i understood your question, it appears to me, at least that your vector code seems fine and it should compile with no issues. However, the error code that the compiler throws suggest that you’re attempting to create a function inside the main function, which is considered an illegal move.

You could compile it yourself to eliminate the notebook from the equation

Thanks all. Trying to get Udacity to help.
"
20,Naming integers,"Get Help,Git",general,5,"
Is there a method or reasoning behind what letters to choose when naming an int?
Ex:
for (int i = 0; i < input.size(); i++) {
for (int j = 0; j < vowels.size(); j++) {
Why choose i & j here? Why not use a &  b? Is there a reason, or is it completely aribitrary?
","
Tradition. Or, if you prefer, convention as you almost imply. Notice that “integer” begins with the letter i and that’s the type used for counting in loops. Of course, j follows.

That makes sense!
I’m having a hard time following at times, and I think that part of it is because little instances like this aren’t explained all of time. It’s often recommended to google for help and examples. But when I do, things often look similar but different. I suppose that it’s a good thing to do the google searches so that we are then exposed to different ways of doing things and syntaxes. One of those differences is where you declare that you’re using the standard naming convention, so you don’t have to type std:: before you use something in the standard library. (Sorry if that isn’t exactly how it should be described. I’m still very new at all of this.) Also, things like NULL being purple in the example, but it types out red in the built-in IDE.
It’s little stuff like that that makes me second guess solutions at times, and I feel like that has a potential to throw many people off track. That being said, though, I appreciate the opportunity to dig a little deeper than CC and find even more information out. It’s a seriously deep rabbit hole. I’ve already spent hours of research outside of CC and saved MANY links to go back to.




 harrjt:

Notice that “integer” begins with the letter i and that’s the type used for counting in loops. Of course, j follows.


Equally, as we may often find ourselves using a for loop to iterate over an object which supports indexing, the i could be for index… 

Today, I saw the reference to iterator in the C# lesson on for loops. Hmmm…it’s one of those things we could make up our own urban legend about.  Kinda like, “How many licks does it take to get to the Tootsie Roll center of a Tootsie Pop? … The world may never know.” (Unless you ask Mr. Owl.)
"
